theoretical_q,sample_q
-0.032572188986941586,0.002816926453799104
-0.030597480875118398,0.0032194139547695065
-0.028622892070226863,0.003547181661476261
-0.02664841485982017,0.004155217250243857
-0.024674041534499667,0.004304055045690022
-0.022699764387703335,0.006202995357279684
-0.02072557571549441,0.006371757040380324
-0.0187514678163515,0.007283280295569091
-0.016777432990957616,0.008207951788160977
-0.014803463541989303,0.013769971748838636
-0.012829551773907384,0.014079721340603745
-0.010855689992745676,0.01720409056236727
-0.008881870505901944,0.019790800612679935
-0.006908085621927542,0.02281595316738591
-0.0049343276503171435,0.02690822034304037
-0.0029605889012997858,0.027875365260516097
-0.0009868616856287178,0.028903911407694056
0.0009868616856285786,0.03451476798551113
0.0029605889012997858,0.035274494103408084
0.0049343276503171435,0.035933691250076824
0.006908085621927542,0.036923711689721084
0.008881870505902084,0.03824475019301347
0.010855689992745537,0.04021537090810086
0.012829551773907245,0.04166622907377584
0.014803463541989303,0.04180157830509802
0.016777432990957616,0.043011248343199054
0.01875146781635164,0.043946871553254205
0.02072557571549455,0.05111359613231134
0.022699764387703197,0.05145340869822511
0.024674041534499667,0.0566424536704597
0.02664841485982017,0.05765231404196561
0.028622892070226863,0.0580973257777344
0.030597480875118536,0.06169191582207746
0.03257218898694145,0.06398665306826175
0.034547024121401745,0.0652419995880238
0.036521993997675424,0.06756317643327926
0.03849710633862122,0.06848031239184542
0.0404723688709924,0.06852260961274181
0.04244778932564889,0.07087907572512447
0.044423375437770994,0.07121724820529199
0.04639913494707066,0.07594983463016351
0.048375075598005926,0.07653402129450933
0.05035120513999423,0.07720244886207256
0.052327531327626325,0.07911738720536347
0.05430406192088042,0.08123042662780246
0.05628080468533795,0.08224388607427915
0.058257767392397034,0.08230563837476086
0.06023495781948914,0.08410257854561888
0.06221238375029472,0.08909757724233443
0.0641900529749594,0.09208572218006718
0.0661679732903119,0.09242684405786294
0.06814615250007977,0.09260711922420642
0.07012459841510824,0.09586917647575213
0.07210331885357843,0.09798716560981989
0.07408232164122583,0.09845793995506698
0.07606161461156084,0.0997383451963177
0.07804120560608716,0.10067724763608778
0.0800211024745233,0.10069246012352438
0.08200131307502359,0.10250456518577054
0.08398184527439978,0.10579806977383274
0.08596270694834324,0.10652034703923104
0.08794390598164899,0.10735785841829683
0.08992545026843772,0.10959946068090512
0.09190734771238122,0.11250414207102498
0.09388960622692716,0.11255343629338176
0.09587223373552452,0.11279215672541285
0.09785523817185104,0.12169154396205863
0.09983862748003897,0.12190038636570175
0.10182240961490388,0.12407177531984141
0.1038065925421733,0.12420280599564203
0.1057911842387158,0.1282700669710114
0.10777619269277251,0.12911779235827645
0.10976162590418664,0.1315357980717718
0.11174749188463647,0.131565231774566
0.11373379865786802,0.13308521915302413
0.11572055425992872,0.13496565710699174
0.11770776673940188,0.13654473919644086
0.11969544415764322,0.13972350337089756
0.12168359458901579,0.140675036388922
0.12367222612112845,0.1415146445665962
0.12566134685507416,0.14405408791044746
0.12765096490566888,0.14546055460311813
0.12964108840169333,0.14736270878284194
0.13163172548613258,0.1497082852704694
0.1336228843164198,0.15024635188229993
0.13561457306467956,0.15074595456215836
0.13760679991797198,0.15085758315511685
0.13959957307853993,0.15139795326276062
0.14159290076405398,0.1518573132124337
0.14358679120786175,0.15196621654602396
0.14558125265923663,0.15287082077454314
0.14757629338362835,0.15396005135366758
0.14957192166291422,0.15630849080544457
0.1515681457956531,0.15635240065370187
0.15356497409733774,0.15671945318880007
0.1555624149006513,0.15724476338634913
0.15756047655572378,0.1576680199845731
0.15955916743038948,0.15846590229435237
0.16155849591044755,0.15875344328588284
0.1635584703999211,0.15932193320739926
0.16555909932131999,0.15946953376189799
0.1675603911159043,0.1631607731274615
0.1695623542439486,0.16333583457809886
0.1715649971850097,0.16385777898686713
0.17356832843819242,0.16623079780884448
0.17557235652242012,0.16723235480860968
0.17757708997670518,0.16968986405926628
0.17958253736042126,0.17071487254672485
0.1815887072535769,0.17092639309413035
0.183595608257092,0.17094642586159559
0.1856032489930734,0.1725049889781781
0.18761163810509457,0.17265324854342565
0.18962078425847562,0.17281900862941973
0.19163069614056516,0.17531418790309217
0.1936413824610252,0.17837031645562842
0.19565285195211476,0.18060613049450916
0.19766511336897846,0.18376798976821432
0.19967817548993508,0.1839790474796447
0.20169204711676822,0.18576730476232675
0.20370673707502004,0.1864298973442159
0.20572225421428422,0.188964777600171
0.20773860740850336,0.1895039921635977
0.20975580555626722,0.18962071083824347
0.2117738575811128,0.19108699585285935
0.21379277243182657,0.19133802039664
0.21581255908274968,0.19162708136220755
0.21783322653408277,0.19280558277013943
0.21985478381219534,0.1929956512181826
0.22187723996993586,0.19356507180256893
0.22390060408694423,0.19441156171498464
0.22592488526996757,0.19674313851838998
0.22795009265317545,0.1972568797405467
0.22997623539848008,0.19844065702728514
0.2320033226958574,0.20056271462890776
0.23403136376367056,0.2008667078999311
0.2360603678489968,0.20089663126283183
0.23809034422795416,0.20116945294644395
0.2401213022060331,0.20129703263130375
0.24215325111842945,0.20274924849398648
0.24418620033037972,0.20330189774141025
0.2462201592374989,0.20670839629924098
0.24825513726612197,0.21167133913354233
0.25029114387364504,0.21195636610538354
0.2523281885488723,0.2159704402336996
0.25436628081236357,0.21714244544432185
0.25640543021678525,0.21788374536771407
0.25844564634726447,0.21826951908758363
0.26048693882174373,0.21864004992540179
0.2625293172913412,0.22150470965186117
0.2645727914407118,0.22307097318556118
0.26661737098841165,0.22382617574389213
0.2686630656872666,0.22437882643718499
0.27070988532474094,0.22557594179335277
0.2727578397233116,0.2259466946285934
0.274806938740844,0.22679993088452768
0.27685719227097183,0.22687765458700498
0.27890861024347846,0.22969263437658516
0.28096120262468405,0.22987479385160636
0.28301497941783194,0.23008193563056548
0.2850699506634818,0.2304032471992853
0.28712612643990426,0.23160530430480905
0.2891835168634791,0.2322887663738744
0.2912421320890975,0.23290242634923325
0.29330198231056587,0.23314505143090655
0.29536307776101467,0.23365208668229043
0.2974254287133106,0.2364940476971137
0.29948904548047117,0.23700210233858465
0.3015539384160848,0.23760096722127508
0.3036201179147315,0.23871308129038565
0.30568759441241045,0.23935847339189023
0.3077563783869689,0.24281930682777386
0.30982648035853627,0.24303093803434986
0.3118979108899607,0.2438184203251481
0.3139706805872518,0.24398165864622628
0.3160448001000236,0.24459541522269057
0.31812028012194477,0.2447285858989895
0.3201971313911916,0.25122917473794926
0.3222753646909045,0.2521567661141944
0.32435499084965036,0.25439750537144656
0.32643602074188593,0.25691932856561134
0.32851846528842915,0.25791157228984496
0.3306023354569319,0.260703132486732
0.3326876422623584,0.2607993804636201
0.3347743967674687,0.2641277193893351
0.3368626100833039,0.2650186282941711
0.33895229336967897,0.2651441522569622
0.3410434578356783,0.26523934642741614
0.34313611474015665,0.2653203513877212
0.34523027539224405,0.2664735735485315
0.34732595115185727,0.2677460404435521
0.3494231534302131,0.26805001751316965
0.3515218936903492,0.2693954243305357
0.3536221834476488,0.2718184296949086
0.3557240342703702,0.27453352233647965
0.35782745778018293,0.2766317929726883
0.3599324656527061,0.2789273962642504
0.3620390696180549,0.27916341108179504
0.36414728146139086,0.28393977957206284
0.36625711302347785,0.2842391878754934
0.36836857620124436,0.2864719683998851
0.37048168294834893,0.28723311389825457
0.3725964452757541,0.28782890007564943
0.37471287525230373,0.2906499455837052
0.3768309850053079,0.291542119919665
0.37895078672113186,0.2932833603372653
0.381072292645793,0.29665173786156596
0.3831955150855614,0.2981232983533049
0.38532046640756773,0.3002421108451797
0.3874471590404182,0.30568678814164807
0.38957560547481374,0.3072930474142669
0.39170581826417794,0.30760080676459745
0.3938378100252882,0.30775407650411213
0.39597159343891675,0.3096673542697565
0.39810718125047573,0.3126466903037569
0.40024458627067055,0.3143464499223802
0.4023838213761601,0.31446642856976764
0.40452489951022147,0.3148237032070649
0.40666783368342474,0.3158488584507842
0.408812636974313,0.31698404794893664
0.41095932253009043,0.320802389320384
0.4131079035673163,0.3220231960338241
0.4152583933726089,0.32296051918099455
0.41741080530335356,0.32621192942600763
0.4195651527884211,0.327248894090951
0.4217214493288928,0.32743495201830863
0.4238797084987926,0.3281880280360095
0.42603994394582956,0.32825749799013504
0.4282021693921446,0.3284383707545382
0.4303663986350686,0.3313283316141664
0.43253264554788756,0.33190648591370087
0.4347009240806157,0.3330451154703513
0.43687124826077894,0.333721050706026
0.4390436321942034,0.33393229415248443
0.4412180900658164,0.3343802485661125
0.4433946361404544,0.3391459387113942
0.44557328476368,0.33952882424607694
0.4477540503626086,0.34040884337936295
0.4499369474467448,0.3413849961563681
0.45212199060882563,0.34182179528954504
0.45430919452567675,0.34395242601111514
0.45649857395907584,0.3447656702992949
0.45869014375662687,0.3454524442309355
0.460883918852645,0.34720714346480325
0.463079914269049,0.3480543127892544
0.46527814511626636,0.3488154795334663
0.46747862659414857,0.349550700719773
0.4696813739928951,0.3505524999272193
0.4718864026939913,0.35063008898923625
0.47409372817115314,0.3523312096591355
0.47630336599128614,0.35314009475199115
0.47851533181545447,0.35374860671647024
0.48072964139986085,0.35438303018613926
0.48294631059683857,0.3582411697287339
0.485165355355856,0.35838278838843185
0.4873867917245305,0.3586313455364309
0.4896106358496569,0.3594073859631892
0.4918369039782471,0.3605100299488144
0.4940656124585817,0.36175560639071425
0.49629677774127634,0.36208086154376745
0.498530416380357,0.3644909982300299
0.500766545034352,0.3648606032156372
0.5030051804673952,0.36889169785330006
0.505246339550343,0.36968458703334894
0.5074900392619063,0.3707088562359262
0.5097362966897926,0.371799894337923
0.5119851290318662,0.3744487855284776
0.5142365535973207,0.3761589111801582
0.5164905878078656,0.3772036291019123
0.5187472491989283,0.37827082580286037
0.5210065554208718,0.37850802073606327
0.5232685242402246,0.38065826629775157
0.5255331735409297,0.38087583010426057
0.5278005213256061,0.38452108531768775
0.5300705857168279,0.38567862948241066
0.53234338495842,0.38812446552236013
0.5346189374167676,0.3895491353213636
0.5368972615821447,0.3895977000978711
0.5391783760700584,0.38970967466252804
0.5414622996226105,0.3907162333749315
0.5437490511098778,0.3913227761168673
0.5460386495313071,0.39159541755529687
0.5483311140171305,0.3920888420572034
0.5506264638297993,0.3922446632154303
0.5529247183654342,0.39320587851751576
0.5552258971552966,0.3954869082543629
0.5575300198672783,0.3977456818217674
0.5598371063074097,0.39835872375058434
0.5621471764213887,0.3999999333821536
0.56446025029613,0.4019000857756356
0.5667763481613342,0.4022866086963076
0.569095490391078,0.40238851451094376
0.571417697505425,0.4031823669259723
0.5737429901720584,0.41059949141407515
0.5760713892079355,0.41183172234180904
0.5784029155809636,0.4134317090559381
0.5807375904117008,0.4144044744720641
0.5830754349750756,0.4163363137270216
0.5854164707021339,0.41729515920916505
0.5877607191818066,0.4196884006020275
0.590108202162704,0.42079019266454026
0.5924589415549316,0.4210532203575622
0.5948129594319342,0.42198681258071014
0.5971702780323617,0.42274877833103286
0.5995309197619633,0.42519757116200935
0.6018949071955071,0.42663576025142336
0.6042622630787254,0.4268336978623011
0.6066330103302896,0.4281984718397365
0.6090071720438085,0.42831548663149455
0.6113847714898584,0.4286440786800321
0.6137658321180399,0.43020824221251636
0.6161503775590638,0.43045448580952594
0.6185384316268677,0.4318194022011707
0.6209300183207599,0.43606219545495123
0.6233251618275962,0.4364095370813005
0.6257238865239876,0.43762148535713585
0.6281262169785377,0.4387373366391873
0.630532177954114,0.43946608035757434
0.6329417944101529,0.44055079997251934
0.6353550915049933,0.44239795393306874
0.6377720945982498,0.44506151672266403
0.6401928292532169,0.4453699792481693
0.6426173212393081,0.4466209314017852
0.6450455965345347,0.4483825858805187
0.6474776813280145,0.448396616585538
0.6499136020225228,0.451939081363263
0.6523533852370791,0.45241764494002956
0.6547970578095718,0.4532088710430081
0.6572446467994237,0.45859784822740035
0.6596961794902939,0.4626390115458712
0.6621516833928238,0.4634944586584265
0.664611186247422,0.46434798253954385
0.6670747160270922,0.4687299403571385
0.6695423009403034,0.47032914967388656
0.6720139694339048,0.4739332244857333
0.6744897501960817,0.4745779732068157
0.6769696721593611,0.47477117476888014
0.6794537645036597,0.4772883357434203
0.6819420566593806,0.47913333063655517
0.6844345783105582,0.48505070800203576
0.6869313593980488,0.4867322603650298
0.6894324301227746,0.48713880061542625
0.6919378209490148,0.4884359611345283
0.694447562607751,0.48874800032739174
0.6969616861000628,0.489247725897478
0.6994802227005793,0.4893052126278106
0.7020032039609808,0.4921374223934031
0.704530661713561,0.4932480154063849
0.7070626280748432,0.49543196184146426
0.7095991354492529,0.496323912239915
0.7121402165328534,0.49672456074944427
0.7146859043171362,0.4986850795523144
0.717236232092876,0.4991669520010173
0.7197912334540473,0.5038396156950365
0.7223509423018037,0.5047715308596186
0.7249153928485236,0.5065941980003177
0.7274846196219191,0.5070150061172091
0.7300586574692155,0.507372942378365
0.7326375415613978,0.5112898763690817
0.7352213073975273,0.5160189071146047
0.7378099908091301,0.5174189836604969
0.7404036279646599,0.5182227057290324
0.743002255374031,0.5208456986953994
0.7456059098932322,0.5216614692945472
0.748214628729016,0.524308810710337
0.7508284494436654,0.5244101880004088
0.7534474099598454,0.524712846494275
0.7560715485655314,0.5281429863051428
0.7587009039190268,0.528302410397472
0.7613355150540632,0.5318587143020631
0.7639754213849888,0.5337431578445501
0.7666206627120488,0.536726893780959
0.7692712792267514,0.5369216898287279
0.7719273115173331,0.5437752982721014
0.7745888005743156,0.5445983394526124
0.7772557877961598,0.5447436575889307
0.7799283149950214,0.5458572241830334
0.7826064244026065,0.5468846753806176
0.785290158676129,0.5480656044300988
0.7879795609043763,0.5492660455205002
0.7906746746138825,0.5515760106883456
0.7933755437752104,0.551597529939687
0.796082212809349,0.5525358447851938
0.7987947265942229,0.553178870474721
0.8015131304713214,0.5546000391284313
0.8042374702524486,0.5549186199981905
0.8069677922265936,0.5558682554490793
0.8097041431669308,0.5559755049333392
0.8124465703379432,0.5614689175351179
0.8151951215026817,0.5648638775087678
0.8179498449301559,0.5650562793252475
0.8207107894028639,0.5651530807526519
0.8234780042244604,0.5655496169256939
0.826251539227572,0.5661720826154354
0.8290314447817538,0.5661962550582511
0.8318177718016011,0.5691922279722549
0.8346105717550124,0.5693640631178684
0.83740989667161,0.5721818783394326
0.8402157991513217,0.5727031865790259
0.8430283323731255,0.5768958505134
0.8458475501039638,0.5778886054754594
0.8486735067078309,0.5796607449824654
0.851506257155033,0.579682644587254
0.8543458570316346,0.5803203403536997
0.8571923625490815,0.5831791894311606
0.8600458305540211,0.5912345418390802
0.8629063185383106,0.5933574859837013
0.8657738846492254,0.5940814998070986
0.86864858769987,0.5994983176019572
0.8715304871797984,0.5997536451601976
0.8744196432658435,0.6026322815119175
0.8773161168331686,0.6027325972880374
0.8802199694665391,0.6028122148604663
0.8831312634718255,0.6029705813642385
0.8860500618877397,0.6029728571755307
0.8889764284978107,0.6039077225858365
0.8919104278426071,0.6039743727917943
0.8948521252322134,0.6042252546245204
0.8978015867589617,0.6074292142794049
0.9007588793104335,0.6100916356976008
0.9037240705827271,0.611886244155867
0.9066972290940082,0.6156565183573347
0.9096784241983451,0.6159852734438703
0.9126677260998376,0.6171492624857327
0.915665205867044,0.6174512126329638
0.9186709354477215,0.6186563263621979
0.9216849876838762,0.6188777021729494
0.924707436327144,0.6189357143577595
0.9277383560545013,0.621075758947882
0.930777822484318,0.6228092003019939
0.9338259121927636,0.6245282904025722
0.9368827027305684,0.6257503181723028
0.9399482726401603,0.6268416244093341
0.9430227014731777,0.6275463280446821
0.9461060698083722,0.6286761851460061
0.9491984592699165,0.6289940207357214
0.9522999525461139,0.6334123497036518
0.9554106334085408,0.6400674431684166
0.958530586731616,0.6407750523708539
0.9616598985126192,0.6436027390988147
0.9647986558921667,0.6447010144624061
0.967946947175159,0.645196033463692
0.9711048618522092,0.6473715409904587
0.9742724906215747,0.6493338268663551
0.9774499254115947,0.6496553179682014
0.9806372594036581,0.6526820886019457
0.9838345870557111,0.6570053570115202
0.9870420041263192,0.6578068666228208
0.9902596076993052,0.6603287642860811
0.9934874962089737,0.6604811789331652
0.9967257694659425,0.6606144528429746
0.9999745286835999,0.6609064984527204
1.0032338765051976,0.6622542267337468
1.0065039170316126,0.662579246400245
1.0097847558497826,0.6654577485016326
1.0130765000618482,0.6735853221600238
1.01637925831501,0.6766969269486975
1.0196931408321348,0.6768522656691466
1.023018259443124,0.6804575526827809
1.0263547276170724,0.6825417731128383
1.0297026604952375,0.6860294209887967
1.0330621749248503,0.6932456667067372
1.0364333894937898,0.6961471137747132
1.0398164245661385,0.6982937195413558
1.0432114023186727,0.7006858454662058
1.0466184467782835,0.7128158064831837
1.0500376838603835,0.7224322092909258
1.0534692414083215,0.7306009031935234
1.0569132492338271,0.7319238430187065
1.0603698391585434,0.7334883282731173
1.0638391450566516,0.7369239073046904
1.067321302898648,0.7370357683583648
1.0708164507963014,0.7372182699912807
1.0743247290488243,0.7378286970686023
1.0778462801903053,0.742979805338661
1.081381249038445,0.7437137656593668
1.0849297827446291,0.7445858837202657
1.0884920308453974,0.7448622447148805
1.092068145315345,0.7449531723645133
1.0956582806215054,0.7455464439101787
1.0992625937792717,0.7470815268801698
1.1028812444099039,0.7514812286964839
1.1065143947996727,0.7524171440143362
1.110162209960714,0.7566278365441922
1.113824857693627,0.7837372973737384
1.1175025086518975,0.7900940439076375
1.121195336408209,0.7916684857765941
1.124903517522696,0.792186142874542
1.1286272316132195,0.7961226727699193
1.1323666614277403,0.7972945238755245
1.1361219929188495,0.8011844903399795
1.139893415320554,0.8014012936642912
1.1436811212273867,0.8064321215461404
1.1474853066759323,0.8066667592178431
1.1513061712288577,0.8073349351296183
1.1551439180615324,0.8145897511757848
1.1589987540513556,0.8154399143328301
1.1628708898698679,0.8216326797322864
1.1667605400777665,0.8224513610017024
1.170667923222947,0.8428370118807318
1.1745932619416521,0.8451161111006695
1.178536783062886,0.8472327575967974
1.1824987177162036,0.847476491907764
1.1864793014430068,0.853482436614163
1.1904787743114864,0.8569416609924608
1.1944973810353632,0.8593290061558749
1.1985353710965705,0.863016389215149
1.202592998872042,0.8651881458144585
1.2066705237647692,0.8656471460469173
1.2107682103393063,0.8659876092367605
1.214886328461907,0.8672213587700669
1.2190251534454695,0.8714495103371616
1.22318496619952,0.8762042771345315
1.2273660533854187,0.8875445672918965
1.2315687075770219,0.8891639689391814
1.2357932274270347,0.889618281175571
1.2400399178392933,0.8926142604503713
1.2443090901472398,0.9059077439171687
1.2486010622988482,0.9097082744827685
1.2529161590483051,0.9128742650374769
1.257254712154718,0.9132040464022873
1.2616170605881942,0.9175848932464136
1.2660035507435903,0.9176646096925887
1.2704145366623099,0.9180145797863347
1.2748503802624933,0.9193783951411858
1.2793114515779989,0.9195875590946309
1.283798129006583,0.9223975521199785
1.288310799567698,0.9257286748874868
1.292849859170372,0.9259592471805888
1.2974157128916541,0.9340866888216754
1.3020087752661065,0.9353330276743164
1.3066294705869121,0.9439983204736936
1.3112782332191326,0.9554317962439458
1.315955507925726,0.9695138555172131
1.3206617502069617,0.973733280703963
1.32539742665389,0.9831679970774044
1.330163015316576,0.9896661361106917
1.3349590060878613,0.9970433046084021
1.339785901103423,1.0076783530298092
1.3446442151590001,1.0152438571658429
1.3495344761456627,1.0200413709553378
1.3544572255040825,1.0293177013627295
1.3594130186988127,1.0327140141575117
1.3644024257136422,1.037277346899888
1.36942603156917,1.0384590493011019
1.3744844368638165,1.043621837760721
1.379578258339546,1.0437600492593904
1.3847081294736938,1.0539972767641335
1.3898747010983448,1.0549939261919488
1.3950786420488415,1.057036712936771
1.4003206398430748,1.0623677852089726
1.4056014013933407,1.0690194825744002
1.410921653752668,1.074019535892621
1.4162821448976421,1.0854398793097524
1.4216836445498933,1.0958553462290848
1.4271269450385904,1.101435684344954
1.432612862206419,1.102693600002751
1.4381422363617093,1.1033941035828907
1.4437159332795984,1.10534499034593
1.4493348452552735,1.1115941855727647
1.4549998922126177,1.1145631761102555
1.4607120228718058,1.1181597092372495
1.4664722159796506,1.138393509994769
1.4722814816068415,1.1396325109323462
1.4781408625164711,1.161707286454551
1.484051435608651,1.1661026864659385
1.4900143134463613,1.167599144757868
1.4960306458681087,1.168323091524484
1.5021016216934013,1.1746689926097984
1.508228470527575,1.188761789192809
1.5144124646730053,1.1929073827416932
1.520654921154378,1.2053082385219842
1.5269572038662997,1.2137563622324665
1.5333207258522796,1.2144553878940414
1.5397469517248819,1.218315330428805
1.5462374002377206,1.2313098495370265
1.5527936470209278,1.2386915106750802
1.5594173274927785,1.255622677384397
1.5661101399613215,1.2633923128013902
1.57287384893116,1.2661376668866196
1.5797102886319518,1.2804894319636448
1.5866213667868005,1.2862659054094916
1.593609068640451,1.2942467897934091
1.6006754612691831,1.3049506175257148
1.6078226981965007,1.3154071986375508
1.6150530243411119,1.3167804479727774
1.6223687813264691,1.3404278122400433
1.6297724131841926,1.342731315956526
1.6372664724871027,1.3521332976513813
1.6448536269514722,1.381748590153679
1.6525366665524397,1.3910080270026235
1.6603185112013867,1.3945774299761815
1.6682022190396681,1.3965012339542437
1.6761909954092644,1.417993933980777
1.6842882025680732,1.4182980458797478
1.6924973702255823,1.4296556135116516
1.7008222069838335,1.4502911499649025
1.709266612779088,1.4551276995906202
1.7178346924315462,1.463902870523737
1.726530770424198,1.4744876195886354
1.735359407047675,1.4745449735875795
1.7443254160661272,1.4758292707985199
1.7534338840801178,1.5052587403990976
1.7626901917868807,1.5170459570234167
1.7721000373664475,1.5370188449091704
1.7816694622550742,1.5434973023865868
1.791404879605767,1.5510625832979785
1.8013131057807232,1.5539758778531658
1.8114013952734145,1.5572093148524966
1.8216774795204511,1.5853410864097675
1.8321496101372485,1.6137934232662243
1.8428266071993624,1.6406285992857506
1.8537179132960315,1.644817395545833
1.8648336542080022,1.6910426454617717
1.8761847072125126,1.7024169183675115
1.8877827782006447,1.7064960927062858
1.8996404890134888,1.7104685817301521
1.9117714766734304,1.7106204759040813
1.9241905065176583,1.7578987800927275
1.9369136016488802,1.801046627860326
1.9499581916236823,1.8148880085749952
1.963343283929549,1.820982370642176
1.977089662592959,1.821417563718662
1.991220119261043,1.8233601146291807
2.005759723372323,1.8274623457745856
2.020736139664611,1.84273006416517
2.036180003379317,1.8463007136569716
2.052125366275006,1.9184910474808679
2.0686102301882636,1.9808150667788893
2.0856771897007187,1.9902828263705046
2.1033742119506194,2.0156681313457976
2.1217555904384438,2.028488996442591
2.140883121808578,2.128315474839993
2.160827571524617,2.1313525762396255
2.1816705183493883,2.1348103726183743
2.2035067020912487,2.156404486335083
2.2264470497270827,2.250123757864762
2.250622630741265,2.2718494084008936
2.2761899082566157,2.3482708191972756
2.3033378338010704,2.441409903458183
2.332297625389862,2.447021713640232
2.363356553368214,2.4608459807373992
2.3968778930198544,2.4910662967968666
2.4333307003852345,2.5552196481536593
2.473335887928077,2.578199431996006
2.517740702980593,2.784605073652931
2.5677457473390097,2.8892818383178716
2.62513674858789,3.0447332753133405
2.6927464367039255,3.8614103204996377
2.775492856097682,4.789120580819104
2.8831652975371,4.8018168993500225
3.040455657655787,4.926583805073471
3.3571858802813,8.381082221389432
